,Example
LOC101928303,-0.12279385348977434
LOC101928307,-0.37372293993647865
LOC101928323,1.1811423186208243
LOC101928414,0.2648773828853777
LOC101928673,0.06283356660079431
LOC101928767,-0.37360281324459843
LOC101928841,1.0091217945306736
LOC101928882,0.8818579304478128
LOC101929128,-0.44469586383761495
LOC101929231,1.143813765135888
LOC101929415,0.5019764836833113
LOC101929532,0.8525568583491904
LOC101929541,1.453571572859343
LOC101929705,0.2870391384972988
LOC101929718,0.047613408395122736
LOC101929733,-1.085639938507783
LOC101929767,0.15376804342188977
LOC101930071,0.0
LOC102467213,0.34666279688310697
LOC102606465,0.6582527123320547
LOC102723330,0.4934842121530914
LOC102723439,0.12737884835670665
LOC102724009,0.11076873173150714
LOC102724552,0.13389810124216417
LOC102724555,-0.5094333846110473
LOC102724814,0.8200609686368641
LOC103021295,0.3392261761507275
LOC104968399,1.933212242847701
LOC105373383,0.6899382512212604
LOC105377348,-0.36144434222291966
LOC146880,1.1465026554446676
LOC148413,0.8906575724603703
LOC150776,0.4153656012205209
LOC151121,-2.7052223812264877
LOC155060,0.6899813250144522
LOC171391,0.34979081244785926
LOC220729,-0.004044641584741271
LOC284454,1.116262961274777
LOC284581,0.9844726039542091
LOC284825,-0.3620874444842981
LOC286437,-0.1064301889673106
LOC339803,0.5751663506485706
LOC389332,0.022283866050025053
LOC391322,-0.6576493129512229
LOC400043,0.8802111341309824
LOC400927_CSNK1E,0.9177482459354311
LOC401052,0.7335569107241812
LOC401320,0.5991270288056143
LOC403323,0.021508679862557643
LOC407835,0.2921315050837614
LOC440311,0.1419800656856216
LOC440434,-0.3098050965694028
LOC440982,0.4601055127247865
LOC441454,0.17153626229862717
LOC606724,1.8312611952629068
LOC642423,0.05843985643466221
LOC642846,0.5826569022214722
LOC643072,-0.3569061187779621
LOC643387,0.43776556739800787
LOC644172,0.7239779774403956
LOC644936,2.7844978866725087
LOC645166,1.3872698279439284
LOC646736,-1.2857609203553668
LOC646903,0.22024808150135256
LOC648987,0.6969209243495946
LOC653513,-0.22957811457958854
LOC653653,-0.5774709680436736
LOC654342,1.353534116491414
LOC728392,1.4603030696452013
LOC728554,0.2219358608581059
LOC728613,0.21795182858760664
LOC728743,0.5917441052162769
LOC728989,1.186792341032077
LOC729970,1.1267419547436215
LOC730102,0.3496648877292525
LOC730183,0.1571559018679125
LOC90784,0.8052285337767628
LOC93622,0.15863822513021297
LONP1,0.6519588452558946
LONP2,0.10391140637915086
LONRF1,-0.34663911946029957
LOX,1.221482139726702
LOXL1,1.896333559986576
LOXL2,1.7069566915088754
LOXL3,-0.27515829233717337
LOXL4,0.6042452610206515
LPAR1,0.8635128171834807
LPAR2,1.223835313847597
LPAR5,0.7564351468402915
LPAR6,1.1016447268974185
LPCAT1,1.3229983691666156
LPCAT2,0.5795809844999997
LPCAT3,1.0591524582868663
LPCAT4,0.797050537983305
LPIN1,-0.3354451523308857
LPIN2,0.7908954658093377
LPL,-0.3632259359517285
LPP,-0.07592441940152783
LPPR2,0.05193494954846489
LPPR4,0.7964313985787963
LPXN,1.2351780192214858
LRCH1,0.6685068447968145
LRCH4,0.973439992830146
LRFN3,0.6242175563694867
LRFN4,1.689947903140114
LRIF1,-0.23549004684548835
LRIG1,-0.20787265446562264
LRMP,0.5260422246769753
LRP1,1.1500646686270084
LRP10,1.147708933583341
LRP11,0.3808655731873616
LRP12,0.17885542200375482
LRP3,0.6508692887079555
LRP5,0.8214987452598526
LRRC14,0.25555192695259965
LRRC14B,-1.5073363011091927
LRRC17,1.5425181579298695
LRRC2,-1.2089329702815892
LRRC20,-0.7275191348480403
LRRC25,0.46917481355116264
LRRC28,-0.011917331966431632
LRRC30,-0.4372331966481857
LRRC32,0.22741187047157574
LRRC38,-0.08835612239729462
LRRC39,-0.6108242926755079
LRRC3B,-0.370248368445252
LRRC41,0.7286158344975227
LRRC42,0.47189051476216237
LRRC45,0.6361383722426317
LRRC52,-0.24030459115792369
LRRC59,1.223912642711523
LRRC61,1.0007741949610967
LRRC66,-0.33155544385813496
LRRC75A_AS1,-2.438944172262167
LRRC75B,0.9015799170769685
LRRC8A,0.4943680574531606
LRRC8B,0.5452989184761283
LRRC8C,0.35738761350170223
LRRC8D,0.8105463077726904
LRRFIP2,0.09176892158566208
LRRN1,0.5912360208108924
LRRN3,1.20084538804951
LRRN4CL,1.1229923931054722
LRSAM1,0.7500032096727038
LRTM1,0.6071011299010126
LRTOMT,-0.18383033241441393
LRWD1,0.7462211532629068
LSM1,0.3612667228566493
LSM12,0.33115257741240445
LSM14A,-0.25876868989584745
LSM14B,0.3551864120723418
LSM2,0.6229449504836047
LSM3,-0.17516111490293085
LSM4,0.58028115273391
LSM5,-1.0421600918965341
LSM6,0.33261706245104783
LSM7,1.1259778862051806
LSMEM1,-1.0288771244451436
LSMEM2,0.16235540560949202
LSP1,1.2617040130556734
LSR,0.6045152558397473
LSS,0.06995785735622695
LST1,1.2528002125967326
LTA4H,0.5533646255971414
LTB,1.426515638742744
LTB4R,0.5414765866293096
LTBP1,0.4383475178309313
LTBP2,0.9835095039910211
LTBP3,1.2033025216803952
LTBP4,-0.24234140364443224
LTBR,1.18780022779785
LTC4S,1.0211420576410748
LTK,1.2168238317000586
LTV1,0.5136147708132484
LUC7L,1.052082830157576
LUC7L2,-0.6049775242262618
LUC7L3,0.546268746930819
LUCAT1,0.17961146706795886
LUM,2.411224721983671
LURAP1L,0.5279054391712757
LXN,0.7653585851177218
LY6E,4.519148140939848
LY6G5B,0.376596472026562
LY6G5C,0.45298232895667545
LY75_CD302,0.31171253942774024
LY86,1.949193545310955
LY9,0.5402339485239513
LYAR,0.7987710246592425
LYG1,0.621986870897239
LYL1,1.2987727009626147
LYN,1.063416847068611
LYPLA1,0.23647809944549936
LYPLA2,1.4661310646758512
LYPLAL1,0.25238223287964967
LYRM1,0.45648457700901934
LYRM2,0.029491402621436347
LYRM4,0.4850254570405448
LYRM5,-0.3949588365324308
LYRM7,0.22088389651167217
LYRM9,0.3392578198967868
LYSMD2,0.8257661610732705
LYSMD3,-0.5589622375364873
LYSMD4,-0.2247324239501325
LYVE1,0.17212678100658052
LYZ,1.7037774793928153
LZIC,0.35646389380415733
LZTR1,0.9745832502317666
LZTS1,1.1332330550765657
LZTS2,1.2898197533432971
LZTS3,0.579013707591328
M6PR,0.601753145942201
MAB21L1,-0.28074405049390694
MACF1,0.811809245142237
MACROD1,0.7764951105795661
MAD2L1BP,0.44755673657297823
MAD2L2,0.8987492809783793
MADCAM1,1.3911540140380383
MADD,0.5415271600117115
MAEA,0.12303748181784746
MAF,-0.09308854591820559
MAF1,0.21151588734069993
MAFA,1.1839707980230987
MAFA_AS1,1.9028625851042238
MAFB,0.7498111613226919
MAFF,1.4024248813995164
MAFG,-0.3163793990983619
MAFK,0.5852797179033464
MAGED1,1.2825531510835573
MAGED2,1.3200516182776139
MAGED4,1.15127116477623
MAGEF1,0.5227504529584852
MAGEH1,0.5488195164250609
MAGI2_AS3,0.6155939819880045
MAGOH,0.7983831323175474
MAK16,0.5241809837997611
MAL,1.2103092215222366
MALAT1,-0.05519336791916096
MALSU1,-0.1373543082102806
MALT1,-0.07686586120740513
MAMDC2,0.0944152361819679
MAMDC4,0.5855654572881359
MAMSTR,0.022217654454561142
MAN1A1,0.7924540656483152
MAN1B1,1.2403970737824128
MAN1B1_AS1,1.1407230936263852
MAN1C1,0.47259411646680727
MAN2A2,-0.7765809058125788
MAN2B1,1.3655065469627763
MAN2B2,1.3190942328660713
MAN2C1,1.1439329951644435
MANBA,0.6172847484915309
MANBAL,0.26044938378757543
MANF,1.5773124202348345
MANSC1,0.7515131428487067
MAOA,-0.1527536026628853
MAOB,-1.0727381122394561
MAP1A,1.498499014358353
MAP1B,0.7069095862793857
MAP1LC3A,0.6832542555982815
MAP1LC3B2,0.44853006579911003
MAP1LC3C,0.5449400430206321
MAP1S,0.8470557552145421
MAP2K1,0.23375803196552258
MAP2K2,0.49064633994558804
MAP2K3,0.8565104632654643
MAP2K4,-0.18610550503304157
MAP2K5,0.6128637199566991
MAP2K6,0.07314070591118726
MAP2K7,0.09964967120321955
MAP3K10,0.6197880825427071
MAP3K11,1.0194332445923555
MAP3K12,1.2591509124639704
MAP3K13,0.5888055055518935
MAP3K14,0.8142382038346947
MAP3K3,0.22681152348698141
MAP3K6,0.6325300086441707
MAP3K7,-0.18446092904978606
MAP3K7CL,1.1248640051427468
MAP3K8,0.8672765969944654
MAP4,0.23821574918151267
MAP4K3,-0.5168535561844672
MAP4K4,0.17197978325491725
MAP4K5,0.0912307382851949
MAP6D1,-0.5756459047125042
MAP7D1,0.6039569785665702
MAP7D3,0.6315133122143206
MAPK1,0.3795942105199317
MAPK11,1.2285637594239902
MAPK12,0.0030306555156167647
MAPK14,0.3613766195740551
MAPK3,0.9460327949726133
MAPK6,-0.26271825916685865
MAPK7,0.9151845598460218
MAPK8,-0.1755529356216481
MAPK8IP1,1.1985108903515642
MAPK8IP3,0.8250338127347823
MAPK9,0.11028710334072933
MAPKAP1,0.34831412545343765
MAPKAPK2,0.07882022889755724
MAPKAPK3,-0.8005084850068096
MAPRE1,0.9709635552663496
MAPRE2,0.1176300289872998
MAPRE3,0.8986865796654921
MAPT,0.18969915560961415
MARC1,-0.3335003627012765
MARC2,-0.5798685946679396
MARCH1,0.6846994955297176
MARCH2,0.4174019765530206
MARCH3,0.42108835262813304
MARCH5,0.18063993611458828
MARCH6,-0.04035089563798455
MARCH7,0.9641988688074297
MARCH8,-0.3400659601570408
MARCH9,0.8678425045068083
MARCKS,1.3941762800420352
MARCKSL1,2.027597252040065
MARCO,0.9574288608763496
MARK2,0.31895332682890754
MARK3,0.2977418505734364
MARK4,-0.4222435431684213
MARS,1.0240577526839663
MARVELD1,1.1454164159361622
MASP1,-1.567221715215732
MAST2,0.2895945477832047
MAST3,0.9560498434018628
MAT2A,0.5129772523170351
MAT2B,-0.26590047276230644
MATN2,0.6979029402937538
MATR3,0.009891735776756505
MAVS,-0.24390588609458286
MAX,0.8920296264884455
MAZ,0.5640367966771684
MB,-1.0862748845766994
MBD1,0.42732319422823206
MBD3,1.4104256803872084
MBD4,-0.0007956651827729644
MBD6,0.7056852691533413
MBIP,0.16094543169474318
MBLAC1,0.36820163936552597
MBNL1,-0.7655178238457632
MBNL1_AS1,-0.9080866507671219
MBNL2,-0.2242954013931251
MBOAT2,0.6500618156195155
MBOAT7,1.092715191174538
MBP,0.7235981509231824
MBTPS1,0.6696368316371721
MC1R,0.9234422223333015
MCAM,1.4335655644348542
MCAT,-0.1487421359841794
MCC,-0.2724278338312027
MCCC1,0.049614683226890666
MCCC2,-0.03135318975032497
MCEE,-0.08001752168651599
MCF2L,0.3787466205514969
MCFD2,-0.15005531093785196
MCL1,0.2696911015258605
MCM2,-0.05488390982168534
MCM3,0.6608449033281394
MCM3AP_AS1,0.30151538725253957
MCM4,-0.07149051453801913
MCM5,0.8239954550833601
MCMBP,-0.7322978633392241
MCOLN1,1.1991984250520937
MCOLN2,0.6383496722358828
MCRS1,0.8660336273404243
MCTS2P,0.49669167561757166
MCU,-0.1767079507753131
MDFI,1.4499053627421334
MDFIC,-0.13567650660638586
MDH1,-0.17011136487618295
MDH2,-0.26404429139011665
MDK,4.0212088612542285
MDM2,0.4235532853489752
MDP1,0.8029231662656069
ME2,0.2504771271801882
ME3,0.4930960608209145
MEA1,1.0030269809162302
MEAF6,-0.31981616661351353
MECR,0.08368690479741092
MED10,0.4575997616246208
MED11,-0.9812099207394018
MED13L,-0.2239633429584944
MED14OS,-0.2918646671862699
MED15,1.0751276974916486
MED16,0.80339414763962
MED19,0.9443429026859758
MED20,0.021177752340924005
MED21,0.6065372926168551
MED22,-0.18385938706724048
MED24,-0.07412649720541165
MED25,0.3531624593284297
MED27,0.9071959841361976
MED30,0.3387990313730853
MED31,0.40177354385675423
MED4,-0.6415932054588
MED6,0.4032524081953399
MED7,0.14926932620478306
MED8,0.6923360746015765
MEDAG,0.4937950812286096
MEF2A,0.09407681563143955
MEF2BNB,0.8974018589805794
MEF2BNB_MEF2B,0.9277230535042967
MEF2C,-0.12177927573692848
MEF2C_AS1,0.27853406103648215
MEF2D,-0.03457024122683672
MEG3,2.3654923519124322
MEG9,0.7711431545297129
MEGF10,0.4296616070593988
MEIS3,0.7163514195284175
MEIS3P1,0.6785403541766595
MEMO1,0.2552779485966554
MEN1,0.3163158607037968
MEOX1,0.43893795453929574
MEOX2,0.7773130150896725
MEOX2_AS1,0.11870163010283297
MEPCE,0.6819680757374602
MERTK,0.8576266476333414
MESDC1,1.2656639336683473
MESDC2,0.22406004524191547
MESP1,0.44424721946794277
MEST,1.456704576240945
MET,-0.4680373283311303
METAP1,-0.20631465706553165
METRN,0.5221482425034831
METRNL,2.087955059922796
METTL1,1.3201294486950266
METTL13,0.16070792171906767
METTL17,0.19164600336822613
METTL21A,-0.15519476521982
METTL21B,0.5095305643494364
METTL21C,-0.30580652908014394
METTL21EP,-1.592134686047408
METTL22,-0.3047726475988344
METTL23,0.5425995077879251
METTL2B,-0.0421097528269061
METTL3,0.3427700044806663
METTL5,0.027287916670507784
METTL6,0.4844992963766743
METTL7A,0.21656520954124492
METTL7B,2.190086664446099
METTL9,-0.09116728436270183
MEX3C,0.22395228117222565
MEX3D,0.4871411284049433
MFAP3,-0.0904066062478821
MFAP3L,-0.34962472644139797
MFAP4,1.2696538889250046
MFAP5,0.10645220655874477
MFGE8,1.5525000642166455
MFI2,0.6438503197650773
MFI2_AS1,0.8520587884834148
MFN2,-0.7121677772164343
MFNG,0.6794427072942664
MFRP,1.2650938198237682
MFSD1,0.5316716480348569
MFSD10,1.3452762377389709
MFSD12,1.5630859742940983
MFSD3,1.0363693261443214
MFSD5,0.8466919781129558
MFSD6,0.02188620471990066
MFSD7,0.456706651914768
MGAT1,1.171854463235373
MGAT2,1.003459273695148
MGAT4B,0.7167527838614007
MGC45922,0.8587916748076796
MGC72080,0.9711865187336055
MGEA5,0.489329374620711
MGLL,0.7229854623273284
MGME1,0.06667842363927878
MGMT,0.5183166497814722
MGP,0.750694351550316
MGRN1,0.26102861159892465
MGST1,0.8186036316839926
MGST2,0.17490693017597936
MGST3,0.06633651677556518
MHRT,-2.7386208721797693
MIA3,0.5065338179767314
MIA_RAB4B,1.1236504113764199
MIB2,0.27250737842330475
MICA,0.46775686536113614
MICAL1,1.2647685459339175
MICAL2,0.4001605001116655
MICAL3,0.1167551560739839
MICALL1,0.9944324308360222
MICALL2,1.6735351236408795
MICB,1.001851812641592
MICU1,0.7362619373616592
MICU2,0.11673591051028698
MID1IP1,-0.20309452823376617
MIDN,1.7542460196412089
MIEF2,0.6146701424741283
MIEN1,0.8755195907460407
MIER1,0.13537957879951357
MIER2,0.8731738219912226
MIER3,-0.46484267420519765
MIF4GD,0.6741551416204621
MIF_AS1,1.9004171169001123
MIIP,1.0010357636815495
MILR1,1.3214963539077622
MINA,0.36872431450204957
MINK1,0.7239248219683627
MINOS1_NBL1,0.0
MIOS,0.08804381592805965
MIR100HG,0.09152326440685377
MIR103A2,0.551798828565257
MIR1181,0.32289724081820603
MIR1182,0.004727098107438321
MIR1224,0.4660550996854593
MIR1244_1,-0.677070149537266
MIR1244_2,-0.3573204859616266
MIR1244_3,0.35786929693660907
MIR1244_4,1.044279094369573
MIR1247,0.5533234210739535
MIR126,0.16647265054306537
MIR1287,-0.2918080943190524
MIR1307,-0.6931201033978245
MIR133A1HG,-0.2949317186055991
MIR133A2,-1.8241011743668873
MIR133B,1.6042283923219252
MIR142,1.2131658390208142
MIR143HG,0.261046331915175
MIR145,0.3943569759071919
MIR1469,0.24583387670621584
MIR155HG,0.7242147899643091
MIR1914,1.115133185661262
MIR1_1HG,-0.8330650944971456
MIR21,0.6433655315664534
MIR210HG,0.5533418157281629
MIR22,-0.13265921389461705
MIR223,0.5139739682368415
MIR22HG,0.7191159449132556
MIR23A,0.904831454951209
MIR23B,0.1087009365544187
MIR24_2,0.7741479772407277
MIR25,1.0007106155447811
MIR27A,0.45031181228126055
MIR27B,0.27896328840868123
MIR2861,0.4680568317838618
MIR29B2,-0.9503929583368038
MIR29C,-0.5371507162033042
MIR3064,0.6672697503269012
MIR3074,-0.3554758446246038
MIR3124,0.2956618090593936
MIR3132,0.6681524199375869
MIR3190,0.43345956209328396
MIR3191,0.4284028293020094
MIR320E,0.5630033747478749
MIR324,0.13195624528603211
MIR3605,0.0561980129048123
MIR3613,0.42746885556602976
MIR3648_2,0.4660808134554611
MIR3652,0.02454252279300384
MIR3654,-1.0501232508202207
MIR3655,0.2367232862022968
MIR3656,0.5017533907884828
MIR3671,0.08341859437328436
MIR3682,0.944048790593387
MIR3685,0.24376706904961876
MIR3687_1,0.1598572422710878
MIR3687_2,0.6977551553474067
MIR378I,0.854913322708472
MIR3911,0.4131070572410069
MIR3936,0.43811288398379145
MIR3940,-0.2789375249211379
MIR3960,0.6949211608035507
MIR4269,-0.08555494386947182
MIR4292,0.5134453941695144
MIR4321,0.2026392804590759
MIR4426,0.2154450693943657
MIR4435_2HG,2.194802747935075
MIR4444_2,0.1979805543950004
MIR4458HG,0.024356902385222146
MIR4461,-1.8597639432104893
MIR4477A,0.6165090628318775
MIR4477B,0.6165090628318775
MIR4506,-0.6290895942217137
MIR450A1,0.2728734822980075
MIR4517,0.7108496765758884
MIR4537,0.5880772601419911
MIR4539,0.19794577919961945
MIR4649,0.7434410855112187
MIR4658,-0.126940799035129
MIR4688,0.9451530588015818
MIR4690,0.9251864132177794
MIR4691,0.6262597999610868
MIR4707,0.9252061673996206
MIR4721,0.02284350417201919
MIR4722,1.732442054174582
MIR4728,0.6085077701063563
MIR4737,-0.028763353811588788
MIR4750,0.6550906827321299
MIR497HG,1.1037777236371606
MIR5006,-0.33072627774493857
MIR503HG,2.8954751446243643
MIR5047,0.5290652400642379
MIR5193,1.5848623024199604
MIR555,-0.11897817069089145
MIR570,0.3625058504249384
MIR6084,-0.07288180515614362
MIR6087,0.12894578535398438
MIR6126,0.12747441298872753
MIR614,0.14348431031686304
MIR630,0.059218048718834626
MIR631,0.8437409141065847
MIR635,0.3904047525023783
MIR636,-0.06485729310012056
MIR637,-1.145360668169967
MIR639,0.3413745873600038
MIR647,0.011672419478994556
MIR649,0.7425966499734101
MIR6503,0.3800451503210326
MIR6505,-0.04058853730614387
MIR6506,-0.19407369018961393
MIR6514,0.5989575856497833
MIR6515,0.7710962863727417
MIR6516,0.19552984860812186
MIR663A,0.4197833871115275
MIR663AHG,0.27449049074218085
MIR663B,0.14970685394751893
MIR664B,0.3009607901809846
MIR6717,0.2925270051131007
MIR6723,-1.1746234621026872
MIR6727,0.7731549188315621
MIR6730,0.44996851725850134
MIR6734,0.4181437046303608
MIR6746,1.184943284179845
MIR6748,0.5417418680415954
MIR675,0.8105143498810141
MIR6751,0.3902048386016447
MIR6757,0.3355111558879322
MIR6758,0.8274740268448051
MIR6759,0.3266326134150101
MIR6777,1.00184628615809
MIR6784,0.6020549383265319
MIR6785,0.6567121456993625
MIR6797,0.8503890427140632
MIR6807,1.0525799087723402
MIR6808,0.7568128320318666
MIR6812,0.3883350259002001
MIR6819,0.4223113518607923
MIR6820,1.0075703467192014
MIR6821,1.5038296173785173
MIR6838,0.06523573423127993
MIR6840,0.8359825572401204
MIR6845,0.6426030236001036
MIR6847,0.4837848083795456
MIR6850,0.2628966346894188
MIR6859_1,0.6235239334477564
MIR6859_2,0.6169316875385307
MIR6859_3,0.6190937211017786
MIR6859_4,0.35806234215582
MIR6865,-0.19060099224606258
MIR6878,0.13142023329806823
MIR6883,0.4338896530142397
MIR6884,0.24037025683429916
MIR6891,1.5413873262634128
MIR7109,0.5093181456715699
MIR7111,1.09005956813342
MIR7113,0.4838934707166682
MIR761,0.1880195204127484
MIR7641_2,0.2856432713206446
MIR7847,1.1179792347373798
MIR7975,-0.1737200359872284
MIR7_1,0.20972000879691344
MIR8058,0.22289306000107867
MIR8085,1.4167050259593463
MIR939,-0.019084220573190314
MIR943,0.2509321312974476
MIR9500,0.2640544184979453
MIRLET7BHG,0.20010294188344618
MIRLET7D,0.5730136221031149
MIRLET7DHG,-0.4013834414786218
MIS12,0.25128329802502636
MIS18A,0.42153412104969834
MITD1,0.7355903681163685
MITF,0.7621384857011186
MKI67,0.4079140414598362
MKKS,-0.2195651369109597
MKL1,0.4512256194581221
MKL2,-0.05086470095569995
MKLN1,-0.16987091416823952
MKNK1,0.6963451107689975
MKNK2,0.2162028335080537
MKRN2,-0.21619954094705518
MKRN2OS,-0.060473453249042075
MKRN9P,0.026045716876590186
MLEC,0.2513994731500704
MLF1,-1.2167940708998386
MLF2,0.705836819719666
MLH1,0.16901636792357566
MLIP,-0.19348210214304018
MLK7_AS1,0.4856461320068575
MLKL,1.473626923651568
MLLT1,0.47693424362960357
MLLT10,0.04842346039335599
MLLT11,2.7638041088829732
MLLT4,0.3284062917425006
MLST8,0.3039847469878145
MLX,-0.0057021398218575214
MLXIPL,0.605143453021205
MLYCD,-0.5519141622529284
MMAB,0.3181422950891786
MMADHC,-0.08182769375243648
MMD,0.3444797161422801
MME,-0.04195934926486444
MMGT1,-0.25082357488483575
MMP11,1.1884920214069146
MMP14,1.9236209605952956
MMP15,0.5626913929603017
MMP17,0.9394142432009851
MMP19,0.9936612225993317
MMP2,1.9166943024048946
MMP24_AS1,1.0793622087177885
MMP25,0.4449812777219726
MMP25_AS1,0.9966486552576757
MMP28,0.23862049090662307
MMP3,1.413658619712625
MMP9,1.6558460121503893
MMRN1,0.5477271263810776
MMRN2,0.6471222531629541
MMS19,0.5110866523777355
MN1,-1.7200088361709809
MNAT1,-0.04110618558059098
MNDA,1.5687955680289518
MNT,0.7573263293922095
MOB1A,0.5163895169240149
MOB1B,0.3912572819247728
MOB2,0.6276780512051876
MOB3A,0.7514697635517682
MOB3C,0.10534779343587397
MOCS1,-0.4067797327327687
MOCS2,-0.4805380469636593
MOGS,0.8893819686413456
MOK,0.8518125426297991
MORC2_AS1,0.35815576190719
MORC3,-0.14643365597917768
MORC4,0.2829902912501989
Morf4L1,0.3635868260202537
MORN2,0.6792981004842176
MOSPD1,-0.11294327641402457
MOSPD3,0.5186648270583218
MOV10,1.6959251918194087
MOXD1,0.8759983082221403
MPC1,-0.3577231094804514
MPC2,0.19160149992850606
MPDU1,0.8445187044814193
MPDZ,-0.02017707944179259
MPEG1,1.1467032428231847
MPG,0.7818551252261745
MPHOSPH10,0.07303840385362159
MPHOSPH6,0.3317095589489729
MPHOSPH8,0.16104920245392806
MPI,0.43207216395868375
MPLKIP,0.7332432694118038
MPP1,0.3123817017192496
MPP5,-0.2732310827378921
MPP7,-0.665070945844827
MPPED2,-0.5295164636384468
MPST,0.39404767672366514
MPV17,1.0507176645340524
MPV17L,-0.03748529202503881
MPV17L2,0.8376084630870189
MPZ,0.8891231889264342
MPZL1,0.7975217564652999
MPZL2,1.156355926214573
MR1,0.5752070591048165
MRAP2,0.35075753404987475
MRAS,1.4388725223056964
MRC1,0.7046293926781669
MRC2,1.2916529696551837
MREG,0.3022077856817388
MRFAP1,0.10020300057899778
MRFAP1L1,0.32481245262969693
MRGBP,0.5145913778201288
MRGPRF,1.0007240653240579
MRI1,0.038169266894731324
MRLN,0.2032673378126395
MRM1,0.26640975383739596
MROH7_TTC4,0.39110229812304986
MRPL1,-0.16987942856026672
MRPL10,-3.8175115340375716
MRPL11,-0.025359226813563285
MRPL12,0.24837560301159467
MRPL13,0.24592530591220907
MRPL14,0.14550535355383154
MRPL17,0.8849782883365891
MRPL18,0.18969169482894976
MRPL2,-0.18636476619249764
MRPL21,0.2348970290956294
MRPL22,0.1996831497635969
MRPL23,0.6023349439439283
MRPL23_AS1,0.19641112069958222
MRPL24,0.31470148238662876
MRPL27,0.148300525712588
MRPL28,0.92416584907747
MRPL3,0.06861864981710841
MRPL30,-0.039150901131803195
MRPL32,0.5372793310164834
MRPL33,-0.4705638577668294
MRPL34,-0.21487301689870808
MRPL35,-0.3044525616901237
MRPL37,-0.022979394859256708
MRPL38,0.034319516271543726
MRPL39,0.8078959686823606
MRPL4,0.48004352487715307
MRPL41,0.18177593731528408
MRPL42,0.21670711298812773
MRPL43,0.4335759245201243
MRPL44,0.10490325597005778
MRPL45,-0.40374563277052467
MRPL45P2,0.6369779729397972
MRPL46,0.16924617318437996
MRPL47,0.4978415543049235
MRPL48,-0.434403832809497
MRPL49,-1.453034986490212
MRPL50,0.0173633168586651
MRPL52,0.6063062373205703
MRPL53,0.3530888126885463
MRPL54,0.4738721480310497
MRPL55,0.5796373025834018
MRPL9,0.15615885953327524
MRPS11,0.2650998675638361
MRPS12,0.6201931039451374
MRPS14,-0.1928101932676789
MRPS15,-0.18569237981409703
MRPS17,-0.25169152171582176
MRPS18A,-2.593848770355977
MRPS2,0.5964359285984435
MRPS21,0.5703182732712042
MRPS22,0.5706141696669417
MRPS23,0.1605182286733382
MRPS26,0.8378116333219356
MRPS27,-1.9412165423317347
MRPS28,0.1517816218450614
MRPS30,-0.08166372824282009
MRPS31,0.12797059558420942
MRPS33,-0.15503908143319833
MRPS35,-0.33552631136297784
MRPS5,0.4437349512464235
MRPS9,-0.019994882519236423
MRRF,-0.08261244982969407
MRS2,-0.45215466920855807
MRTO4,0.8035350442838105
MRVI1,0.3892485571438402
MS4A1,0.9156251257430428
MS4A14,0.5146166067564032
MS4A2,0.09447043851095638
MS4A4A,1.8371605543202736
MS4A6A,1.0116345281992645
MS4A7,1.2839544752820566
MSANTD2,0.29429660522650614
MSANTD3,0.7072329876387569
MSANTD3_TMEFF1,0.45301191570368515
MSANTD4,0.09842682426166771
MSC,1.6894305751498462
MSC_AS1,0.4115694306634401
MSH6,0.03871069308675534
MSI2,0.021982500197626598
MSL2,-0.07847254790252389
MSL3P1,0.5384997265806095
MSMO1,0.3096428552066761
MSMP,0.1505723969740438
MSN,1.1549284812437093
MSR1,1.7276300002639708
MSRA,0.9517240728165284
MSRB1,1.135316942247881
MSRB2,0.049944563063824
MSRB3,-1.2471792974099385
MSS51,-0.8106181334798013
MSTN,-1.0368644739744415
MSTO1,0.6995946582133268
MSX1,1.1319276975391883
MT1A,2.27405171036442
MT1E,1.9494994405837174
MT1F,2.247421441248853
MT1G,2.5166124381700268
MT1H,0.703933720007779
MT1JP,0.760046840267663
MT1L,1.570002091001055
MT1M,2.1642429470686646
MT1X,-0.0019431391795219355
MT2A,2.1820314171049935
MT3,0.7113838121228068
MTA1,0.8339217467013489
MTA2,1.0595194111748683
MTCH1,0.8833955769602237
MTERF2,-1.699342024692786
MTERF3,0.24306221183373333
MTFP1,0.6805595841986745
MTFR1,0.019682465692354878
MTFR1L,-0.39071706701361464
MTG1,0.5852508901513169
MTHFD2,0.6202706757926215
MTHFR,0.976745141214991
MTHFS,0.32328538886857405
MTIF2,-0.23594097005622006
MTIF3,-0.043558084385551865
MTMR1,-0.04892343195393023
MTMR11,1.118632675672899
MTMR14,0.40173887918357387
MTMR2,-0.07430590523279412
MTMR3,0.062397751049247496
MTMR6,-0.022717640733307398
MTMR9LP,0.9641585077123429
MTPN,0.47972535716530107
MTR,-0.6207193986407666
MTRF1L,-0.8375258490141599
MTRNR2L1,-0.6815346952896553
MTRNR2L10,-0.26760031034709675
MTRNR2L2,-1.2648049952120388
MTRNR2L3,-0.7578632059646631
MTRNR2L6,-0.9708230890014367
MTRNR2L8,-0.9923015134253799
MTRNR2L9,-0.5754969294994527
MTRR,-0.4135929640295646
MTSS1,1.0522180830859915
MTSS1L,0.8406096139282768
MTURN,0.26870940639995666
MTUS1,-0.15219114993029859
MTX2,-0.7326257595366266
MTX3,0.5787833223271586
MUC1,1.4517871987654063
MUC20,0.11471624655837442
MUM1,0.366233384106192
MUM1L1,-0.566091947723494
